transaction_id,customer_id,purchase_date,order_value,num_items,payment_method,channel,store_id,product_category
TXN-GGZZ60TF9EPM,CUST-10002587,2025-12-17,36.42,7,credit_card,store,STORE-127,Outdoor
TXN-3PHYZOIM0ZJX,CUST-10004900,2025-07-19,251.47,2,credit_card,store,STORE-396,Beauty
TXN-AW0Y8CNLWN86,CUST-10003458,2025-06-09,157.7,7,cash,store,STORE-310,Outdoor
TXN-607M5F9HA2ZU,CUST-10001000,2025-09-13,,5,credit_card,online,ONLINE,Outdoor
TXN-4GXJW9F31WM9,CUST-10007274,2025-11-29,91.58,2,gift_card,store,STORE-219,Electronics
TXN-EF87HGR6X4C0,CUST-10009908,2026-05-18,232.1,1,cash,online,ONLINE,Apparel
TXN-MA4SQTBDTF7W,,2025-08-08,54.66,4,credit_card,store,STORE-051,Electronics
TXN-KZDTSEMEEH6V,CUST-10001147,2026-02-22,237.66,3,cash,online,ONLINE,Apparel
TXN-FKAV48N2XF82,CUST-10008385,2025-10-17,276.41,7,cash,store,STORE-137,Toys
TXN-4BYCHRDZQKW2,CUST-10008096,2026-06-04,146.92,4,credit_card,online,ONLINE,Toys
TXN-FTB2GCGYK7DL,CUST-10003890,2026-06-30,66.54,4,gift_card,store,STORE-287,Beauty
TXN-PKN1H118E7AN,CUST-10009702,2026-02-12,106.86,1,credit_card,store,STORE-133,Beauty
TXN-V8H5XCEU87DH,CUST-10007982,2026-06-08,151.77,6,credit_card,store,STORE-352,Home
TXN-GMVPVGXW2INT,CUST-10006966,2025-04-22,20.5,9,gift_card,store,STORE-034,Toys
TXN-QDV3BJL89FWK,CUST-10008381,2025-07-16,87.68,5,credit_card,store,STORE-164,Footwear
TXN-H7AIQV7C1T3L,CUST-10006207,2026-05-07,51.59,2,debit_card,store,STORE-088,Outdoor
TXN-FH22D8PB25BV,CUST-10004872,2025-11-26,81.38,3,debit_card,store,STORE-036,Outdoor
TXN-N5OZLS7JD8YD,CUST-10004815,2026-01-23,490.9,5,debit_card,online,ONLINE,Beauty
TXN-6ACNY6PVYNMR,CUST-10006652,2025-04-09,495.07,7,credit_card,online,ONLINE,Electronics
TXN-609I7GQAJOZ4,CUST-10007555,2025-09-12,137.26,1,cash,store,STORE-089,Outdoor
TXN-5C2HK8LJ5L40,CUST-10005860,2026-01-19,251.57,5,credit_card,store,STORE-024,Home
TXN-HRYC999PCH5L,CUST-10006676,2025-12-31,99.92,1,gift_card,store,STORE-357,Home
TXN-ODFUI1522D9X,CUST-10002455,2026-02-13,130.66,5,credit_card,store,STORE-341,Grocery
TXN-O9ZJ0TN2K7WT,CUST-10008774,2025-05-10,,9,credit_card,online,ONLINE,Outdoor
TXN-35FYOFWK88L8,CUST-10004679,2026-01-23,171.92,9,gift_card,store,STORE-091,Electronics
TXN-OJL7T2EGN8E3,CUST-10009174,2025-04-20,81.85,1,cash,store,STORE-032,Outdoor
TXN-3XWGHBE48DE7,CUST-10008796,2026-02-11,368.72,6,cash,online,ONLINE,Footwear
TXN-AND2XUNGZFO9,CUST-10000026,2025-12-07,78.38,1,gift_card,store,STORE-124,Apparel
TXN-PS1B9KJMGMXQ,CUST-10003553,2025-12-16,81.94,6,credit_card,online,ONLINE,Toys
TXN-XY041ZNWM8W4,CUST-10006271,2025-12-14,458.24,3,gift_card,store,STORE-103,Apparel
TXN-8WG71YU3SMOB,CUST-10005017,2026-03-22,258.99,4,credit_card,store,STORE-083,Home
TXN-IWSI4C0FNBZL,CUST-10004516,2025-11-28,28.07,1,debit_card,store,STORE-030,Electronics
TXN-HA4MOGDOBFBC,CUST-10009686,2025-06-08,379.06,9,cash,online,ONLINE,Beauty
TXN-78P3IDVND4MR,CUST-10006720,2026-06-05,,8,gift_card,online,ONLINE,Outdoor
TXN-XKNDNDBPQDXQ,CUST-10009699,01/24/2026,,6,credit_card,online,ONLINE,Outdoor
TXN-RB3AAAT717NJ,CUST-10006639,2025-12-04,604.31,6,gift_card,online,ONLINE,Home
TXN-WMRL7RX70OFZ,CUST-10006579,2025-09-06,139.69,9,gift_card,store,STORE-233,Grocery
TXN-743IWE0OF1ZZ,CUST-10001307,2026-03-22,75.29,1,cash,store,STORE-295,Grocery
TXN-AN2T6Y90LOTE,CUST-10007815,2026-02-20,82.81,8,debit_card,online,ONLINE,Electronics
TXN-R1T2E4GQ1PS0,CUST-10005232,2026-02-16,151.0,8,debit_card,store,STORE-300,Beauty
TXN-5O0CUXZ1GC1J,CUST-10006736,2026-01-14,138.51,4,credit_card,store,STORE-210,Beauty
TXN-LENX7C5UMGSP,CUST-10006121,2025-06-12,27.5,6,credit_card,online,ONLINE,Beauty
TXN-09FQHHHIH7FS,CUST-10006339,2026-01-09,46.19,3,cash,store,STORE-379,Outdoor
TXN-2JJ4NSJR37RN,CUST-10002099,04/29/2026,146.06,7,debit_card,online,ONLINE,Toys
TXN-7K3XY6ZJNTML,  CUST-10008111 ,2025-10-08,269.79,8,gift_card,store,STORE-115,Outdoor
TXN-RGSL80I9V8QS,CUST-10005280,2025-06-20,,8,credit_card,online,ONLINE,Toys
TXN-Y2RHJM3946SB,CUST-10007575,2026-01-19,85.46,4,cash,store,STORE-226,Outdoor
TXN-H5B9JKYL9B2P,CUST-10008964,2025-12-20,141.78,4,debit_card,online,ONLINE,Beauty
TXN-XY41QCHCU9M8,CUST-10008190,2025-04-17,70.3,1,gift_card,online,ONLINE,Apparel
TXN-I7RMFZ2ZCWHR,CUST-10009571,2025-10-29,53.62,3,debit_card,online,ONLINE,Footwear
TXN-DE6L1HRIXAX9,CUST-10000275,2025-12-06,169.86,4,cash,store,STORE-187,Apparel
TXN-AVH2RLOAD9ZD,CUST-10002642,2026-05-27,453.23,6,credit_card,online,ONLINE,Beauty
TXN-UJV0ZWTUB8S8,CUST-10005325,2025-05-16,204.13,3,cash,store,STORE-126,Toys
TXN-4OOI4WTYLXA8,CUST-10009909,2025-07-18,244.4,2,gift_card,online,ONLINE,
TXN-XQ3EM2BKKM2Q,CUST-10007180,2025-12-12,72.75,2,gift_card,store,STORE-182,Electronics
TXN-1S6PDE4KZ3GN,CUST-10007149,2025-07-24,63.15,9,debit_card,store,STORE-314,Grocery
TXN-WPZRIS71WE1W,CUST-10008531,2025-08-09,58.25,7,debit_card,store,STORE-366,Toys
TXN-J8JB0OQY0I3G,CUST-10007418,2025-04-12,149.82,6,cash,online,ONLINE,Grocery
TXN-R11757IR3SKD,CUST-10001159,2025-08-08,153.22,3,gift_card,online,ONLINE,Toys
TXN-4D6PZYJDJWL3,CUST-10004800,2026-01-14,31.71,4,credit_card,store,STORE-087,Outdoor
TXN-EV0QPAESDNZ8,CUST-10000607,2025-05-26,226.95,5,cash,online,ONLINE,Electronics
TXN-MV91GRCIQNYO,CUST-10002959,2025-11-19,252.0,4,gift_card,online,ONLINE,Grocery
TXN-DR9IDQNIDMJD,CUST-10005425,2025-05-18,260.15,6,debit_card,online,ONLINE,Home
TXN-V2L2PPMEF7AJ,CUST-10001429,2025-05-01,218.17,8,gift_card,online,ONLINE,Apparel
TXN-52VBQ9DH7XDN,CUST-10007435,2025-04-15,15.38,5,credit_card,store,STORE-254,Electronics
TXN-YYO54DUOKHX6,CUST-10007900,2026-05-07,57.64,6,credit_card,online,ONLINE,Beauty
TXN-NMTY5MDNM594,CUST-10005555,2025-10-12,157.68,7,cash,online,ONLINE,Toys
TXN-0FS3QNJDYOM7,CUST-10006141,2025-10-02,22.21,3,debit_card,store,STORE-125,Apparel
TXN-7UAX0NTP2TNI,CUST-10008096,2025-11-06,55.19,2,gift_card,store,STORE-239,Apparel
TXN-Y0WFKN1G7MQ8,CUST-10007337,2025-04-05,149.4,2,debit_card,online,ONLINE,Apparel
TXN-5EG6RCTFQCVK,CUST-10006059,2026-02-16,279.03,7,credit_card,store,STORE-351,Electronics
TXN-NHZW0Z2I3D52,CUST-10003179,2026-03-07,29.31,8,credit_card,store,STORE-153,Beauty
TXN-CFUKS551WF8K,CUST-10003759,2025-05-16,47.34,9,cash,store,STORE-235,Home
TXN-MJY31FBUCQ45,,2025-05-14,142.86,1,cash,store,STORE-328,Toys
TXN-LJP5H5CQZENB,CUST-10005608,2025-10-30,125.23,2,cash,online,ONLINE,Outdoor
TXN-3M1K0RS3MFJP,CUST-10008672,2026-05-04,615.75,9,gift_card,online,ONLINE,Toys
TXN-MO8V8PYQMLJ6,,2026-06-21,23.86,4,credit_card,store,STORE-078,Footwear
TXN-N5XY7ERDHUI4,CUST-10009450,2026-06-12,156.6,6,gift_card,online,ONLINE,Beauty
TXN-QLIBIU3SSFK1,CUST-10006494,2026-04-05,247.86,6,debit_card,online,ONLINE,Toys
TXN-D3XKV7R4BFA1,CUST-10004835,2026-04-10,275.53,1,cash,store,STORE-072,Home
TXN-T7BKDBOJMJ6G,CUST-10002642,2025-12-31,603.02,6,cash,store,STORE-215,Outdoor
TXN-QHUZA8EHNOYP,CUST-10009642,2025-07-15,449.06,5,gift_card,store,STORE-022,Apparel
TXN-PIH33SNKEWB1,CUST-10002093,2025-11-30,271.7,7,debit_card,store,STORE-129,Grocery
TXN-1P2SCC8QZT64,CUST-10005480,2025-10-09,43.67,1,gift_card,store,STORE-368,Electronics
TXN-9RJLFN38M6LE,CUST-10006267,2026-03-03,91.8,1,credit_card,online,ONLINE,Electronics
TXN-VD06QF7TWCP9,CUST-10002032,2025-12-09,253.8,9,cash,online,ONLINE,Toys
TXN-LZRX5BUFLQKD,CUST-10005195,2026-02-24,58.38,6,cash,online,ONLINE,Grocery
TXN-PBEN0X69I7QI,CUST-10004835,2025-11-12,248.91,3,gift_card,store,STORE-313,Footwear
TXN-80WJJWKS2BCW,CUST-10005413,2025-09-19,23.21,1,gift_card,store,STORE-171,Toys
TXN-I9I6YUAJJDDF,CUST-10002524,2026-04-19,246.69,3,debit_card,online,ONLINE,Toys
TXN-ZUS5E3WISD4R,CUST-10009665,2026-01-09,124.4,4,gift_card,store,STORE-025,Grocery
TXN-K0BV7NH08VN9,CUST-10004076,2026-03-07,216.48,7,credit_card,online,ONLINE,Apparel
TXN-YP2HVU6S7LQH,CUST-10006814,2025-10-09,352.73,4,debit_card,online,ONLINE,Grocery
TXN-IFB1I4Z1DR5M,CUST-10007634,2025-06-15,474.2,7,cash,online,ONLINE,Grocery
TXN-5UXR6JNSNBSB,CUST-10007118,2025-04-30,66.49,8,credit_card,online,ONLINE,Beauty
TXN-MXDBFSR7LZ5W,CUST-10002239,2025-12-13,62.76,6,debit_card,online,ONLINE,Grocery
TXN-05E821W5FC8Q,CUST-10008656,2025-09-22,,7,cash,online,ONLINE,Electronics
TXN-5G2M3XDTORW3,CUST-10004872,2025-06-27,86.38,2,gift_card,store,STORE-153,
TXN-DZKI7M9S1BHG,CUST-10004073,2025-04-18,126.91,3,gift_card,store,STORE-207,Outdoor
TXN-LGWFSULKN8Q6,CUST-10009574,2025-09-08,256.1,8,cash,online,ONLINE,Electronics
TXN-NN4WXG65IGIJ,CUST-10008495,12/16/2025,90.61,7,cash,online,ONLINE,Outdoor
TXN-4F4LKE30LRQW,CUST-10009172,2025-06-02,405.01,3,cash,store,STORE-179,Electronics
TXN-3H48L0IO3D9E,CUST-10003974,2025-08-14,100.46,8,gift_card,online,ONLINE,Apparel
TXN-V4WYSZZXC0JB,CUST-10004397,04/12/2026,15.66,4,credit_card,store,STORE-266,Toys
TXN-PAHHD4YYP692,CUST-10004122,2025-10-05,81.47,9,cash,online,ONLINE,Toys
TXN-T2L0SDP0WSSU,,2025-11-28,91.38,1,debit_card,store,STORE-205,Footwear
TXN-5WPE78VTIFH6,CUST-10005471,2026-01-12,154.66,6,cash,online,ONLINE,Apparel
TXN-1CI6SQVQTI6G,CUST-10003991,2026-01-02,122.21,1,debit_card,online,ONLINE,Apparel
TXN-3ZWADTMAJHSV,CUST-10005068,05/11/2025,78.37,1,debit_card,store,STORE-241,Toys
TXN-2MX6KLD58ODV,CUST-10008962,2026-05-02,55.15,7,cash,online,ONLINE,Outdoor
TXN-21HX0XVIJ2B3,CUST-10004230,2025-06-18,,6,cash,store,STORE-359,Grocery
TXN-POVCN369A7NZ,CUST-10001568,2025-10-01,276.21,2,cash,online,ONLINE,Electronics
TXN-3ZI2O1192BAD,CUST-10008438,2025-05-14,27.11,1,gift_card,online,ONLINE,Grocery
TXN-ZOPZT80NZFN5,CUST-10009337,2025-05-13,41.65,6,credit_card,store,STORE-074,Toys
TXN-M96RS8B3GYXU,CUST-10001409,2025-12-22,81.91,3,gift_card,store,STORE-045,Home
TXN-K835694IG676,CUST-10006664,2026-01-15,18.19,7,cash,online,ONLINE,Toys
TXN-H3MJOU54AP71,CUST-10005642,2025-10-10,97.03,2,gift_card,online,ONLINE,Outdoor
TXN-VRBYTRRXF0EQ,CUST-10001787,2026-01-01,72.01,3,gift_card,store,STORE-011,Outdoor
TXN-3RTPI1LJ8N3X,CUST-10008658,2025-11-11,103.59,9,cash,store,STORE-371,Footwear
TXN-CPXQFZPDUPRL,CUST-10003658,2025-07-03,118.33,6,cash,online,ONLINE,Electronics
TXN-XLK315RQZEEA,CUST-10002607,05/30/2026,346.23,3,gift_card,store,STORE-387,Home
TXN-OAHHH910VBFI,CUST-10009219,2025-10-29,154.06,4,gift_card,online,ONLINE,Electronics
TXN-F9TTV5U98G7I,CUST-10008401,2025-11-10,250.68,5,credit_card,store,STORE-277,Apparel
TXN-WNN3MNKD31ZN,CUST-10009015,2025-05-16,426.29,7,credit_card,online,ONLINE,Beauty
TXN-GSPDADV94OGL,CUST-10007319,2025-06-28,200.18,1,cash,store,STORE-256,Electronics
TXN-CBZUO6RAMOPG,CUST-10009248,2025-10-03,238.41,7,gift_card,store,STORE-026,Beauty
TXN-OZI1J15L7L8F,CUST-10007660,2025-11-18,247.81,7,credit_card,store,STORE-378,Footwear
TXN-8JKH71IJCEUB,CUST-10000355,2026-04-25,155.31,1,cash,store,STORE-138,Grocery
TXN-XUXH2B6K8R87,CUST-10003498,2025-12-22,286.93,2,credit_card,online,ONLINE,Grocery
TXN-F96OZW2HUXE6,CUST-10004602,2025-10-17,77.78,4,cash,store,STORE-220,Home
TXN-RFB40O6ZMPFV,CUST-10004238,2025-10-16,32.19,3,credit_card,online,ONLINE,Home
TXN-VOSJ89INOCK6,CUST-10007597,2026-03-19,269.38,8,credit_card,online,ONLINE,Toys
TXN-4B0WXHBPIYSP,CUST-10008724,2025-09-10,392.39,7,debit_card,online,ONLINE,Outdoor
TXN-8BJMAP8NU710,CUST-10009332,2025-07-20,369.38,5,cash,store,STORE-281,Footwear
TXN-T4N6Q42W0X8M,CUST-10001624,2026-04-03,520.64,5,cash,online,ONLINE,Footwear
TXN-BX8URG8IU2CB,CUST-10003187,2025-05-27,26.4,7,cash,store,STORE-103,Electronics
TXN-4N6KHXFE4EWJ,CUST-10006562,2025-12-16,164.18,1,debit_card,online,ONLINE,Footwear
TXN-CZ0LM53MI52C,CUST-10000972,2025-12-27,20.27,8,debit_card,store,STORE-131,Electronics
TXN-CIWYG1JAOQW7,CUST-10001691,2025-06-20,55.73,4,cash,store,STORE-104,Grocery
TXN-MIT8XGMWXJ0E,CUST-10002441,2025-04-28,108.34,6,credit_card,store,STORE-079,Apparel
TXN-6JLW51WIXNEC,CUST-10003951,2025-08-16,148.15,8,credit_card,store,STORE-364,Grocery
TXN-7OAEOV8ACMV1,CUST-10001989,2026-01-01,30.17,1,credit_card,online,ONLINE,Home
TXN-A0FS0YA2W1ZM,CUST-10009186,2025-04-21,65.59,3,credit_card,online,ONLINE,Outdoor
TXN-SDUSP74V0EUN,CUST-10003832,2026-04-04,164.51,3,gift_card,online,ONLINE,Grocery
TXN-63QP6B6TCP5K,CUST-10002914,2025-04-18,51.16,6,debit_card,store,STORE-345,Home
TXN-LS84IG99K9S5,CUST-10005845,2025-05-27,232.89,8,credit_card,online,ONLINE,Home
TXN-JU91FD1YNU22,CUST-10004444,2025-05-29,221.21,4,credit_card,store,STORE-354,Home
TXN-1OPGT472ZJS2,CUST-10003961,2025-10-30,21.7,5,gift_card,online,ONLINE,Grocery
TXN-RKVSPPN2XHBT,CUST-10000484,2025-12-22,571.97,6,credit_card,store,STORE-348,Toys
TXN-COD2GTLQYMLM,CUST-10009168,2026-03-26,541.07,7,credit_card,online,ONLINE,Beauty
TXN-0GCEZPOF00PW,CUST-10008621,2025-12-11,283.57,1,credit_card,online,ONLINE,Footwear
TXN-P8WNTP2FS5T4,CUST-10009211,2025-12-24,184.49,7,credit_card,store,STORE-389,
TXN-KEL0Q2EA54BL,CUST-10007316,2025-11-11,236.65,4,cash,store,STORE-126,Apparel
TXN-BH5M8RLA6Y21,CUST-10009939,2026-04-09,47.75,1,gift_card,online,ONLINE,Beauty
TXN-FY0SLZ25FK3O,CUST-10005437,2025-12-10,,5,debit_card,store,STORE-124,Grocery
TXN-K9B4WFM0Q524,CUST-10009588,2025-12-01,59.53,9,debit_card,store,STORE-339,Beauty
TXN-KQLVTHQ0A5K9,CUST-10007262,2026-01-16,179.67,3,gift_card,online,ONLINE,Outdoor
TXN-8DBVM59KH5JV,  CUST-10003447 ,2026-01-02,117.33,3,credit_card,online,ONLINE,Toys
TXN-OI9GR2HONBB8,CUST-10004895,2025-07-18,161.93,4,gift_card,store,STORE-399,Footwear
TXN-KOV0GTGIV5HG,CUST-10008707,2025-04-03,42.81,2,credit_card,online,ONLINE,Beauty
TXN-Y6Z7S5S7U82T,CUST-10008264,2025-05-27,258.16,4,credit_card,store,STORE-232,Home
TXN-QK7E9A5IH3HJ,CUST-10003897,2025-04-30,255.89,7,debit_card,online,ONLINE,Beauty
TXN-H9UWO4X58SZH,CUST-10008992,2025-11-23,127.39,3,credit_card,online,ONLINE,Apparel
TXN-35BCCFQ1TLFN,CUST-10002584,2026-05-06,34.13,4,debit_card,store,STORE-397,Grocery
TXN-EZK69E5ZBVVR,CUST-10001344,2026-03-03,172.17,1,cash,store,STORE-022,Grocery
TXN-9T7G5LC4I5RP,CUST-10009802,2025-10-24,274.2,9,credit_card,store,STORE-114,Toys
TXN-DAAAT2IF0ANK,CUST-10008639,2025-08-03,65.5,6,credit_card,online,ONLINE,Toys
TXN-X5QVZ3JLVI3T,CUST-10009414,2025-09-24,61.9,8,gift_card,online,ONLINE,Electronics
TXN-YQ5WXCIZHPIQ,CUST-10009425,2025-11-25,430.32,4,cash,online,ONLINE,Footwear
TXN-ALGAFASV08HN,CUST-10000673,2025-04-09,399.36,5,debit_card,online,ONLINE,Beauty
TXN-JPKBORWE9Z5D,CUST-10009992,2025-06-21,55.52,4,credit_card,online,ONLINE,Outdoor
TXN-Y69ZCXLH8C1M,CUST-10007626,2026-02-17,126.29,3,cash,store,STORE-320,Toys
TXN-SM1NVX8SDPMW,CUST-10006963,2026-05-30,133.87,3,debit_card,store,STORE-136,Home
TXN-J9HRCJOVQ4CQ,CUST-10002227,2026-03-10,144.84,7,credit_card,online,ONLINE,Footwear
TXN-DHC8EIO9UXU8,CUST-10008305,2025-04-15,63.48,4,credit_card,store,STORE-108,Toys
TXN-B6MGN28RMG2C,CUST-10005325,2026-05-25,180.27,9,cash,online,ONLINE,Electronics
TXN-THS5RJP0NYW3,CUST-10000702,2025-11-22,140.6,6,debit_card,online,ONLINE,Grocery
TXN-50ERULJ4ASU0,CUST-10003147,2026-01-29,25.84,7,credit_card,online,ONLINE,Footwear
TXN-PI10BMRPWCR8,CUST-10006729,2026-03-12,370.55,7,cash,online,ONLINE,Electronics
TXN-JWM5TFFWJOFK,CUST-10009791,2025-07-24,485.05,3,debit_card,store,STORE-157,Apparel
TXN-E7NRN8G8J9TE,CUST-10008207,2025-09-09,37.65,9,credit_card,online,ONLINE,Toys
TXN-Q6NDJA0WQ51Z,CUST-10006905,2026-06-28,46.85,8,gift_card,online,ONLINE,
TXN-EPRZN6XG5K5H,CUST-10001800,2026-01-18,22.78,2,debit_card,online,ONLINE,Home
TXN-4A8XKGY41AXC,CUST-10009284,2025-07-22,132.9,6,cash,online,ONLINE,Apparel
TXN-GI1BE9UOV9K9,CUST-10007866,2025-04-25,56.08,5,cash,store,STORE-356,Outdoor
TXN-T2TFPWVYLNWJ,CUST-10004834,2025-10-04,37.2,2,credit_card,store,STORE-369,Toys
TXN-KQF267GALJFW,CUST-10000994,2025-07-23,281.59,4,gift_card,store,STORE-330,Apparel
TXN-MIGVV3VUGW93,CUST-10004824,2026-03-14,401.22,8,cash,store,STORE-062,Toys
TXN-34S8SR4KVUAN,CUST-10000113,2026-01-24,106.58,4,gift_card,online,ONLINE,Apparel
TXN-OJG0B0BY6QDL,CUST-10008518,2026-02-26,347.16,3,credit_card,store,STORE-129,Beauty
TXN-FP8PAO45DET5,CUST-10009533,2025-06-30,551.14,6,debit_card,online,ONLINE,Beauty
TXN-4E1P845A0AJZ,CUST-10007018,2026-02-09,616.34,7,credit_card,online,ONLINE,Apparel
TXN-EKO04NCIT8SA,CUST-10009411,2026-03-30,249.92,3,gift_card,store,STORE-093,Outdoor
TXN-GRS7SXPNI9A6,CUST-10000126,2026-03-11,,4,gift_card,store,STORE-178,Toys
TXN-3PO3HJ0PDZZN,CUST-10008223,2026-02-23,573.85,6,debit_card,online,ONLINE,Electronics
TXN-GZHJK7ZN6RFI,CUST-10004124,2026-04-05,149.21,6,gift_card,store,STORE-199,Apparel
TXN-T7T74O071YIP,CUST-10000180,2025-12-02,56.9,4,debit_card,online,ONLINE,Apparel
TXN-JLRNWDUIF6JF,CUST-10006063,2026-03-30,25.31,8,credit_card,store,STORE-310,Electronics
TXN-Y4I33I6YADNO,CUST-10006660,2025-10-28,549.13,7,cash,store,STORE-253,Beauty
TXN-DHQWRBTSUFO5,CUST-10009206,2025-06-15,219.81,1,debit_card,online,ONLINE,Apparel
TXN-UUOR91S61U9Y,CUST-10005798,2026-06-12,65.97,8,cash,online,ONLINE,Footwear
TXN-UDQWPMYLS1AL,CUST-10000846,2025-09-25,243.5,5,cash,store,STORE-365,Footwear
TXN-8KRXTYE7W526,CUST-10008870,2025-04-23,548.32,5,debit_card,online,ONLINE,Apparel
TXN-VOTCU6BORY49,CUST-10007907,02/15/2026,24.45,8,cash,store,STORE-102,Toys
TXN-1156SZLTVU6N,CUST-10002376,2026-02-09,282.12,4,credit_card,store,STORE-381,Apparel
TXN-87K004ZLOWSR,CUST-10006088,2025-05-14,173.98,7,cash,store,STORE-025,Grocery
TXN-BLD14GDB06J5,CUST-10006592,2025-10-12,108.83,2,cash,store,STORE-087,Home
TXN-6S1LSZS0DBFB,CUST-10003970,2025-05-11,93.51,9,cash,store,STORE-152,Beauty
TXN-G0S50DJS86K3,CUST-10004214,2025-09-21,150.61,3,gift_card,online,ONLINE,Toys
TXN-IED4E6E7EZC3,CUST-10001640,2025-10-30,232.36,3,credit_card,online,ONLINE,Apparel
TXN-BFW055OK4SE9,CUST-10005120,2026-04-23,244.99,3,gift_card,online,ONLINE,Grocery
TXN-X72549GVX13Q,CUST-10001624,2026-05-19,253.11,2,gift_card,online,ONLINE,Grocery
TXN-YTP70BGGA29I,CUST-10003494,2025-04-30,70.41,7,debit_card,store,STORE-243,Apparel
TXN-5PGO8SJ6HAV9,CUST-10008538,2025-07-26,132.25,3,cash,online,ONLINE,Grocery
TXN-FPGZESXMLJT2,CUST-10000611,2025-08-02,52.53,8,debit_card,online,ONLINE,Apparel
TXN-UTBEV1P8XY6F,CUST-10004592,2025-05-30,,9,gift_card,online,ONLINE,Home
TXN-G5Z196S9WUQ8,CUST-10001781,2026-05-25,30.78,3,cash,store,STORE-183,Home
TXN-A39GOX2NXVZS,CUST-10001124,2025-10-07,419.2,9,credit_card,online,ONLINE,Apparel
TXN-UA4QTOSCP2H9,CUST-10002229,2026-03-12,140.84,7,debit_card,store,STORE-143,Electronics
TXN-S6H278JZ97I6,CUST-10002460,2025-07-24,395.57,9,debit_card,online,ONLINE,Apparel
TXN-TN33P6KPLVLS,CUST-10000660,2025-10-19,143.43,2,cash,online,ONLINE,Apparel
TXN-1ZR1BG2NBOVB,CUST-10006013,2025-11-11,58.91,9,cash,online,ONLINE,Outdoor
TXN-PT9D5CPNU6HT,CUST-10001189,2025-09-02,39.54,2,debit_card,online,ONLINE,Grocery
TXN-8JV0QHMNK8N5,CUST-10002281,05/18/2025,228.58,9,credit_card,online,ONLINE,Beauty
TXN-2PLUXCCTGNLV,CUST-10009367,2025-09-17,194.01,9,debit_card,online,ONLINE,Electronics
TXN-B0UBHWS8KE9Q,CUST-10003633,2025-05-31,179.89,5,debit_card,online,ONLINE,Beauty
TXN-89YW5JXNW9GJ,CUST-10000065,2025-06-20,551.74,3,debit_card,online,ONLINE,
TXN-J0KRODENTTGO,CUST-10002928,2025-10-31,217.44,2,cash,store,STORE-379,Apparel
TXN-LDBU3J1UHI4V,,2025-08-05,186.03,3,credit_card,store,STORE-036,Beauty
TXN-SZN9PS4SLDGB,CUST-10008537,2025-05-15,16.26,7,debit_card,online,ONLINE,Toys
TXN-253GV2RZ0JE6,CUST-10000078,2025-07-22,48.21,3,debit_card,store,STORE-279,Toys
TXN-T69LDHQMYVCH,CUST-10009653,2026-01-26,439.86,6,gift_card,online,ONLINE,Beauty
TXN-IG5Y1GAPCP1W,CUST-10005443,2026-06-19,159.75,5,debit_card,store,STORE-287,Footwear
TXN-T0MHGGKII8K7,CUST-10000478,2025-07-22,161.22,8,debit_card,store,STORE-048,Toys
TXN-DPR3DW82KJZV,CUST-10004830,2026-01-28,,8,cash,online,ONLINE,Footwear
TXN-52JS4SLVCOCK,CUST-10004316,2026-05-18,277.62,4,credit_card,online,ONLINE,Home
TXN-XBAEM7OBQ3D5,CUST-10002318,2025-05-28,382.21,5,debit_card,online,ONLINE,Toys
TXN-396YJK2NBE0B,CUST-10008685,2025-12-01,27.36,4,debit_card,online,ONLINE,Outdoor
TXN-JHDYGOAQUA0Z,CUST-10009840,2025-09-23,154.92,7,credit_card,online,ONLINE,Electronics
TXN-742C1UFHC3M0,CUST-10002145,2025-05-09,24.31,5,debit_card,store,STORE-042,Outdoor
TXN-Y1UG7SD4NJKN,CUST-10002874,2025-07-23,120.36,4,credit_card,store,STORE-302,Electronics
TXN-S4O6QQR1Z1PB,CUST-10004181,2025-04-11,71.61,3,gift_card,store,STORE-125,Electronics
TXN-1ZX9TQ66YUCE,CUST-10005338,12/11/2025,42.48,5,credit_card,online,ONLINE,Outdoor
TXN-KDYOWL368JVN,CUST-10009399,2025-07-21,126.06,9,cash,store,STORE-282,Footwear
TXN-CRYL4MOHYZD9,CUST-10008693,2025-12-17,203.71,2,credit_card,online,ONLINE,Electronics
TXN-P7DKBR1CEPD9,CUST-10004859,2025-09-27,139.55,4,credit_card,online,ONLINE,Home
TXN-EYI6MOTUI5GO,CUST-10007863,2025-04-07,142.37,1,gift_card,store,STORE-374,Electronics
TXN-0QSTBAJBHOCW,CUST-10007273,2026-01-22,,6,debit_card,store,STORE-171,Toys
TXN-I1NUCWKK5GEH,CUST-10004610,2025-08-13,34.27,7,cash,store,STORE-165,Home
TXN-XC0KHMUU5CZU,CUST-10005371,2025-09-25,265.37,9,credit_card,online,ONLINE,Footwear
TXN-TIWUL3DBV7LF,CUST-10004642,2026-06-28,146.25,3,cash,online,ONLINE,Electronics
TXN-5E57GUIA4J4M,CUST-10005464,2026-01-08,117.61,4,debit_card,store,STORE-366,Footwear
TXN-O600CRS3434P,CUST-10001190,2025-11-22,63.43,2,debit_card,online,ONLINE,Footwear
TXN-UQL25ZWFVBPE,CUST-10002346,2025-06-20,211.65,4,gift_card,online,ONLINE,Outdoor
TXN-8S2FUKWZWC4U,CUST-10008441,2025-04-16,59.79,1,gift_card,store,STORE-075,Beauty
TXN-13IDMAKDT07Q,CUST-10000511,2025-11-27,594.27,4,credit_card,store,STORE-132,Grocery
